User ID,GENDER,AGE,WORKING,REGION,Hours Listening to Music
25998,Male,19,Full-time student,North,4 hours
21670,Male,14,Full-time student,North,0 Hours
18846,Male,60,Employed 30+ hours a week,Midlands,
27894,Male,59,Retired from full-time employment (30+ hours per week),Midlands,1 hour
11501,Female,62,Employed 30+ hours a week,Midlands,Less than an hour
47187,Male,19,,South,1
47211,Female,22,,North Ireland,
19656,Male,36,Employed 30+ hours a week,Midlands,2 hours
34395,Female,24,Employed 30+ hours a week,Midlands,5 hours
228,Male,20,,South,5
30989,Male,,Self-employed,South,8 hours
16671,Male,79,Retired from self-employment,North,10 hours
41664,Female,47,Employed 8-29 hours per week,Midlands,Less than an hour
36172,Male,73,Retired from full-time employment (30+ hours per week),Midlands,0 Hours
3300,Female,49,Other,Midlands,5 hours
28013,Male,59,Employed 30+ hours a week,Midlands,Less than an hour
2192,Male,60,Retired from full-time employment (30+ hours per week),Midlands,2 hours
46913,Female,17,,North,5
36047,Male,29,Employed 30+ hours a week,North,Less than an hour
23354,Male,23,Full-time student,Midlands,7 hours
17688,Male,29,Employed 8-29 hours per week,North,2 hours
45381,Female,41,Self-employed,North,12 hours
42198,Male,64,Retired from full-time employment (30+ hours per week),North,1 hour
19157,Female,37,Employed 30+ hours a week,North,Less than an hour
41118,Female,65,Other,North,0 Hours
26159,Female,34,Employed 30+ hours a week,Midlands,
38661,Male,,Full-time student,Midlands,4 hours
10067,Male,27,,North,2
37989,Male,43,Employed 30+ hours a week,Midlands,
219,Female,21,,South,1
471,Male,16,,North,1
13575,Male,32,Employed 30+ hours a week,North,Less than an hour
29608,Female,72,Retired from self-employment,South,1 hour
40594,Female,51,Employed 8-29 hours per week,South,Less than an hour
32257,Male,73,,,4
3826,Male,26,Self-employed,North,4 hours
49955,Female,63,Retired from full-time employment (30+ hours per week),North,2 hours
43274,Male,37,Employed 30+ hours a week,Midlands,5 hours
19438,Female,47,Employed 30+ hours a week,South,1 hour
16969,Male,68,Retired from full-time employment (30+ hours per week),Midlands,2 hours
33367,Male,23,Employed part-time less than 8 hours per week,North,2 hours
14355,Female,22,,South,2
39200,Female,54,Employed 30+ hours a week,South,1 hour
8637,Female,56,,South,1
9454,Male,44,,Centre,
10673,Female,42,,Centre,
12167,Female,60,Employed 30+ hours a week,South,0 Hours
16486,Male,21,,South,2
23307,Female,19,Full-time student,Northern Ireland,Less than an hour
33861,Female,15,Full-time student,North,2 hours
13043,Female,59,Employed 8-29 hours per week,South,1 hour
37549,Female,43,Employed 8-29 hours per week,South,Less than an hour
27142,Male,52,In unpaid employment (e.g. voluntary work),North,0 Hours
12993,Female,14,Full-time student,South,5 hours
2783,Male,62,Retired from full-time employment (30+ hours per week),North,Less than an hour
46353,Female,61,,North,
7965,Male,41,,Centre,
20501,Male,19,Full-time student,South,5 hours
48375,Female,43,Employed 30+ hours a week,North,1 hour
7421,Female,35,,Centre,
2849,Male,48,Employed 30+ hours a week,South,2 hours
25812,Female,13,Full-time student,Midlands,5 hours
42515,Female,41,Other,North,1 hour
29287,Female,42,Employed 30+ hours a week,North,3 hours
9170,Male,45,,Centre,1
2169,Male,40,Self-employed,North,16+ hours
27231,Male,64,Retired from full-time employment (30+ hours per week),North,4 hours
16103,Female,37,,North,1
35609,Male,36,Employed 30+ hours a week,Midlands,1 hour
41115,Female,65,Retired from full-time employment (30+ hours per week),Midlands,
34717,Female,47,Employed 30+ hours a week,Midlands,2 hours
46317,Male,54,,North,
9302,Male,33,,North,5
24627,Male,44,Retired from self-employment,North,1 hour
43717,Female,60,Other,Midlands,Less than an hour
28174,Female,63,Retired from full-time employment (30+ hours per week),Midlands,1 hour
4468,Female,48,Employed 30+ hours a week,Midlands,1 hour
25457,Male,35,Employed 30+ hours a week,Midlands,1 hour
36952,Male,21,Full-time housewife / househusband,Midlands,
47308,Male,24,,North,1
41387,Male,13,Full-time student,Midlands,6 hours
5954,Male,21,,South,4
37212,Female,28,Employed 30+ hours a week,North,16+ hours
26675,Female,56,Employed 8-29 hours per week,South,Less than an hour
27,Female,70,,South,
32885,Male,26,,,1
10905,Female,34,,Centre,10
32608,Female,29,,,3
8384,Male,41,,Centre,1
50121,Male,64,Employed 30+ hours a week,Midlands,1 hour
9507,Male,31,,South,1
28858,Male,45,Employed 30+ hours a week,South,2 hours
20621,Male,62,Retired from full-time employment (30+ hours per week),South,Less than an hour
10896,Female,42,,North,3
16285,Male,59,,South,
4083,Female,21,Employed 30+ hours a week,Midlands,1 hour
32021,Male,28,Employed 30+ hours a week,North,0 Hours
41881,Female,44,Employed 8-29 hours per week,North,4 hours
29915,Female,60,Retired from full-time employment (30+ hours per week),North,1 hour
46609,Female,23,,North,0
3016,Male,32,Prefer not to state,South,2 hours
31722,Female,27,Full-time housewife / househusband,South,
1619,Male,34,,North,1
41171,Female,13,Full-time student,Midlands,3 hours
7616,Male,18,,North,1
35854,Male,53,Employed 30+ hours a week,Midlands,
9768,Male,22,,South,1
11391,Male,55,Employed 30+ hours a week,North,1 hour
12249,Male,39,Employed 30+ hours a week,South,1 hour
40875,Female,34,Employed 8-29 hours per week,North,2 hours
29446,Female,38,Employed 30+ hours a week,North,0 Hours
14171,Female,47,,North,1
37533,Male,34,Employed 8-29 hours per week,Midlands,3 hours
18799,Male,63,Retired from full-time employment (30+ hours per week),South,Less than an hour
34414,Female,49,Employed 8-29 hours per week,Midlands,0 Hours
892,Female,26,,South,2
50811,Male,44,Employed 30+ hours a week,Midlands,1 hour
10712,Female,59,,South,1
34967,Male,40,Employed 30+ hours a week,North,1 hour
3889,Female,24,Employed 30+ hours a week,North,3 hours
13960,Female,13,,South,4
33464,Male,14,Full-time student,North,Less than an hour
9577,Male,14,,Centre,1
23921,Female,48,Employed 8-29 hours per week,North,1 hour
9736,Female,23,,North,3
13492,Female,25,Employed 30+ hours a week,Midlands,1 hour
21821,Male,59,Other,South,2 hours
38360,Female,35,Full-time housewife / househusband,Midlands,
38419,Female,70,Retired from full-time employment (30+ hours per week),North,Less than an hour
10329,Female,42,,Centre,2
37452,Male,52,Employed 30+ hours a week,South,2 hours
37241,Female,30,Employed 30+ hours a week,North,Less than an hour
46408,Male,24,,North,2
46610,Female,38,,North,5
23970,Female,41,Employed 30+ hours a week,South,1 hour
45087,Female,49,Self-employed,South,Less than an hour
29316,Female,38,Employed 30+ hours a week,North,3 hours
6980,Female,33,,North,1
14689,Male,62,,Northern Ireland,2
19240,Female,13,Prefer not to state,Midlands,6 hours
18328,Male,32,Employed 30+ hours a week,Northern Ireland,3 hours
50481,Female,50,Full-time housewife / househusband,South,2 hours
34117,Female,39,Employed 30+ hours a week,Midlands,0 Hours
21605,Female,15,Employed 30+ hours a week,South,
45345,Male,58,Retired from full-time employment (30+ hours per week),Midlands,1 hour
10912,Female,30,,Centre,1
20361,Female,63,Retired from self-employment,Midlands,0 Hours
39404,Male,36,Employed 30+ hours a week,Midlands,7 hours
39276,Female,51,Employed 30+ hours a week,North,2 hours
41897,Female,23,Employed 8-29 hours per week,North,
36857,Male,23,Employed 30+ hours a week,North,Less than an hour
654,Female,63,,Centre,
30051,Male,40,Employed 8-29 hours per week,Northern Ireland,Less than an hour
4860,Female,25,Employed 30+ hours a week,Midlands,1 hour
24195,Male,39,Employed 30+ hours a week,South,1 hour
36986,Male,57,Employed 30+ hours a week,South,1 hour
11682,Female,52,Retired from full-time employment (30+ hours per week),Midlands,1 hour
46604,Female,42,,North,1
20817,Female,56,Retired from full-time employment (30+ hours per week),North,1 hour
50867,Male,52,Retired from full-time employment (30+ hours per week),North,10 hours
46811,Female,27,,North,3
32220,Male,14,,,3
48778,Female,26,Employed 8-29 hours per week,Midlands,1 hour
43702,Male,31,Employed 30+ hours a week,North,4 hours
923,Male,61,,South,2
46860,Male,39,,North,0
8681,Female,59,,North,
35810,Male,39,Employed 30+ hours a week,North,4 hours
6286,Male,62,,Centre,
21548,Male,19,Full-time student,North,4 hours
6876,Female,31,,South,4
44462,Male,49,Employed 30+ hours a week,South,1 hour
29450,Female,39,Employed 30+ hours a week,South,1 hour
49377,Female,24,Employed 30+ hours a week,North,2 hours
4437,Female,52,Full-time student,South,
42446,Male,43,Employed 8-29 hours per week,Midlands,Less than an hour
10026,Male,49,,North,2
50175,Female,47,Employed 8-29 hours per week,Northern Ireland,1 hour
42114,Male,32,Employed 30+ hours a week,North,1 hour
36553,Male,57,Self-employed,North,
30261,Male,42,Employed 30+ hours a week,North,5 hours
18599,Male,39,Employed 30+ hours a week,North,5 hours
46922,Female,43,,North,3
4164,Female,,Other,Midlands,Less than an hour
38049,Male,29,Employed 30+ hours a week,South,1 hour
31876,Female,49,Employed 30+ hours a week,Midlands,2 hours
43404,Female,20,Full-time student,South,0 Hours
50741,Male,28,Employed 30+ hours a week,North,1 hour
30623,Male,48,Employed 30+ hours a week,South,1 hour
13888,Male,13,,South,1
44348,Female,31,Employed 30+ hours a week,South,1 hour
45295,Male,18,Full-time student,Midlands,0 Hours
30697,Male,30,Employed 30+ hours a week,North,1 hour
26433,Male,22,Temporarily unemployed,Midlands,
3197,Female,19,Employed 8-29 hours per week,South,Less than an hour
10717,Female,58,,South,
21353,Male,66,Self-employed,Midlands,0 Hours
25009,Female,13,Full-time student,North,1 hour
34994,Female,35,Employed 30+ hours a week,North,1 hour
4095,Female,15,Full-time student,South,Less than an hour
24273,Male,65,Retired from full-time employment (30+ hours per week),Northern Ireland,1 hour
37097,Male,,Full-time student,Midlands,6 hours
3860,Male,48,Employed 30+ hours a week,North,8 hours
361,Male,56,,Centre,1
50664,Male,47,Self-employed,Midlands,0 Hours
20223,Male,59,Employed 8-29 hours per week,North,
25471,Male,66,Retired from full-time employment (30+ hours per week),Northern Ireland,Less than an hour
48311,Male,54,Employed 30+ hours a week,North,8 hours
44145,Female,60,Full-time housewife / househusband,Midlands,
44340,Female,22,Prefer not to state,North,2 hours
33085,Female,69,,,
31924,Male,19,Full-time student,Northern Ireland,4 hours
27389,Female,60,Retired from full-time employment (30+ hours per week),North,Less than an hour
23458,Male,35,Employed 30+ hours a week,South,8 hours
40178,Female,19,Full-time student,South,2 hours
2101,Male,61,Retired from full-time employment (30+ hours per week),North,2 hours
6547,Female,32,,South,8
2165,Female,30,Full-time housewife / househusband,South,Less than an hour
11258,Female,23,Self-employed,North,Less than an hour
47071,Male,26,,Centre,0
39230,Female,58,Temporarily unemployed,North,0 Hours
25917,Male,52,Employed 30+ hours a week,North,1 hour
48524,Male,56,Self-employed,South,0 Hours
40197,Male,18,Full-time student,South,7 hours
47679,Female,24,Employed 30+ hours a week,North,Less than an hour
34547,Female,56,Employed 30+ hours a week,North,2 hours
39186,Female,24,Employed 8-29 hours per week,South,5 hours
40108,Male,14,Full-time student,South,Less than an hour
11746,Female,57,Retired from full-time employment (30+ hours per week),North,0 Hours
46555,Female,45,,South,2
11671,Female,19,Temporarily unemployed,South,2 hours
17856,Female,23,Full-time housewife / househusband,North,Less than an hour
17920,Female,40,Employed 8-29 hours per week,Midlands,Less than an hour
23463,Male,23,Full-time student,South,1 hour
7940,Male,63,,Centre,1
8123,Female,50,,South,
38143,Female,52,Retired from full-time employment (30+ hours per week),Midlands,Less than an hour
26004,Female,38,Full-time housewife / househusband,North,Less than an hour
19155,Female,43,Other,Midlands,0 Hours
46495,Female,56,,South,
7783,Male,23,,Centre,1
13653,Male,70,,North,2
15066,Male,55,,South,3
1144,Female,56,,Centre,2
19291,Female,22,Other,North,16+ hours
33149,Male,52,,,1
37956,Female,47,Employed 8-29 hours per week,Midlands,1 hour
30612,Male,37,Employed 30+ hours a week,North,12 hours
50023,Female,29,Employed 30+ hours a week,North,0 Hours
32921,Male,53,,,0
44709,Male,38,Employed 30+ hours a week,Midlands,2 hours
277,Female,20,,South,1
7045,Male,30,,South,1
3540,Female,19,Full-time student,South,2 hours
48894,Female,25,Employed 8-29 hours per week,Northern Ireland,2 hours
7470,Female,14,,Centre,1
20898,Male,49,Employed 30+ hours a week,Midlands,1 hour
27185,Female,61,Retired from self-employment,Midlands,4 hours
27932,Female,60,Full-time housewife / househusband,South,2 hours
43723,Female,15,Full-time student,Midlands,3 hours
24465,Male,52,Self-employed,South,3 hours
41779,Male,58,Employed 30+ hours a week,Midlands,Less than an hour
5004,Female,58,Employed 30+ hours a week,South,2 hours
18773,Male,31,Employed 30+ hours a week,North,1 hour
24827,Male,38,Temporarily unemployed,North,0 Hours
25722,Male,23,Employed 30+ hours a week,South,16+ hours
19218,Female,13,Full-time student,South,4 hours
16837,Female,24,Employed 8-29 hours per week,North,1 hour
8996,Male,20,,North,2
21282,Female,40,Prefer not to state,Northern Ireland,4 hours
7822,Male,20,,North,
30876,Female,25,Full-time housewife / househusband,South,
38572,Female,14,Full-time student,Midlands,1 hour
1671,Male,34,,North,
10585,Male,46,,Centre,2
16079,Female,56,,South,
34644,Female,40,Employed 8-29 hours per week,North,Less than an hour
34072,Male,58,Employed 30+ hours a week,North,Less than an hour
21310,Female,20,Temporarily unemployed,Midlands,Less than an hour
27822,Male,13,Full-time student,South,Less than an hour
21601,Male,13,Full-time student,Midlands,3 hours
42285,Male,50,Employed 30+ hours a week,Midlands,0 Hours
41228,Male,43,Employed 30+ hours a week,North,12 hours
39480,Female,48,Full-time housewife / househusband,North,Less than an hour
9951,Male,40,,North,1
27131,Female,50,Self-employed,Midlands,1 hour
34504,Female,37,Temporarily unemployed,Midlands,Less than an hour
41954,Female,49,Employed 30+ hours a week,Midlands,3 hours
29560,Female,38,Employed 8-29 hours per week,Midlands,3 hours
44547,Male,46,Other,North,4 hours
38448,Male,14,Full-time student,Midlands,1 hour
17564,Female,21,Full-time student,South,4 hours
18818,Male,33,Employed 30+ hours a week,North,1 hour
8738,Female,33,,Centre,
15351,Male,37,,Midlands,2
9872,Male,54,,South,1
5304,Male,15,Full-time student,North,1 hour
34601,Male,,Prefer not to state,North,2 hours
11518,Female,49,Employed 30+ hours a week,South,2 hours
1097,Female,43,,South,1
27638,Female,28,Employed 30+ hours a week,Midlands,Less than an hour
47943,Female,39,Employed 8-29 hours per week,Midlands,1 hour
41454,Female,45,Employed 30+ hours a week,South,0 Hours
37010,Male,15,Other,Midlands,6 hours
6216,Female,51,,Centre,
4738,Male,56,Employed 30+ hours a week,South,
12384,Male,48,Employed 30+ hours a week,North,3 hours
39259,Male,31,Temporarily unemployed,North,3 hours
9369,Male,31,,North,8
34378,Male,59,Employed 30+ hours a week,South,Less than an hour
